track_id,track_name,danceability,energy,tempo,valence,url
0qukw1Cr7FADBAgzU55MQK,"Non, je ne regrette rien - Remasterisé En 2015",0.341,0.408,86.14200000000001,0.42700000000000005,https://open.spotify.com/track/0qukw1Cr7FADBAgzU55MQK
38BhHsOGE3ly3q3IiRCh66,Pipes Of Peace - Remastered 2015,0.369,0.413,94.287,0.406,https://open.spotify.com/track/38BhHsOGE3ly3q3IiRCh66
7KFUj2MunvS4cbauF04r6w,O bêbado e a equilibrista,0.442,0.41700000000000004,94.23299999999999,0.276,https://open.spotify.com/track/7KFUj2MunvS4cbauF04r6w
67Hna13dNDkZvBpTXRIaOJ,Teardrop,0.615,0.419,76.997,0.21600000000000003,https://open.spotify.com/track/67Hna13dNDkZvBpTXRIaOJ
1qylvO4iCIZZcqc4TqSjTZ,Zombie - Acoustic Version,0.469,0.42700000000000005,84.053,0.0821,https://open.spotify.com/track/1qylvO4iCIZZcqc4TqSjTZ
36i9NcqbdQFdQfOROpIwMA,Fico Assim Sem Você,0.809,0.428,121.969,0.507,https://open.spotify.com/track/36i9NcqbdQFdQfOROpIwMA
1MDoll6jK4rrk2BcFRP5i7,Hello,0.47100000000000003,0.431,157.98,0.289,https://open.spotify.com/track/1MDoll6jK4rrk2BcFRP5i7
2x45xqISlmmDJqxOqr8BuS,With Or Without You - Remastered,0.5379999999999999,0.43200000000000005,110.181,0.11599999999999999,https://open.spotify.com/track/2x45xqISlmmDJqxOqr8BuS
2PnNomkEqlg9ADKCVG0Wt0,Every Breath You Take,0.8290000000000001,0.434,117.399,0.721,https://open.spotify.com/track/2PnNomkEqlg9ADKCVG0Wt0
4XYdH6H7haUCeEm9YezQ9K,Chão de Giz,0.667,0.44,143.843,0.34,https://open.spotify.com/track/4XYdH6H7haUCeEm9YezQ9K
401RZ4h6JrBHq8mzBDu9nQ,Danny's Song,0.51,0.442,144.614,0.517,https://open.spotify.com/track/401RZ4h6JrBHq8mzBDu9nQ
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,0.609,0.445,118.39299999999999,0.166,https://open.spotify.com/track/3XVBdLihbNbxUwZosxcGuJ
371VkfwKiXJxgH5ZPoQNHD,The Joker,0.596,0.44799999999999995,83.29299999999999,0.7959999999999999,https://open.spotify.com/track/371VkfwKiXJxgH5ZPoQNHD
2IrdHGhifKDX6m2S8vHf1s,A Message to You Rudy,0.9059999999999999,0.45299999999999996,102.98100000000001,0.9690000000000001,https://open.spotify.com/track/2IrdHGhifKDX6m2S8vHf1s
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,0.6859999999999999,0.457,150.953,0.718,https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA
7HacxOP2pHeSv1OsraqmDA,Do Lado de Cá,0.628,0.46,75.708,0.677,https://open.spotify.com/track/7HacxOP2pHeSv1OsraqmDA
5aGhtbviqUqjtno5vcUmCN,Colo de Menina,0.654,0.46399999999999997,145.371,0.72,https://open.spotify.com/track/5aGhtbviqUqjtno5vcUmCN
40hrL4q3dxErnwzpIof6fc,Crazy Mary (Remastered),0.385,0.465,139.109,0.10400000000000001,https://open.spotify.com/track/40hrL4q3dxErnwzpIof6fc
3m6KkYKdnbffMpGd9Pm9FP,Seven Nation Army,0.745,0.466,123.889,0.303,https://open.spotify.com/track/3m6KkYKdnbffMpGd9Pm9FP
2ukW9zOr51AYeLSmCtTVqW,Não Me Deixe Só,0.731,0.469,107.09299999999999,0.6409999999999999,https://open.spotify.com/track/2ukW9zOr51AYeLSmCtTVqW
